이력ID,노선ID,정류소ID,노선명,정류소명
1000001657,219000005,112000006,800,가좌역.모래내시장
1000001657,219000005,112000004,800,북가좌요진아파트
1000001657,219000005,112000002,800,북가좌동삼거리
1000001657,219000005,111000008,800,수색전철역
1000001657,219000005,111000006,800,수색기차역.수색소방서
1000001657,219000005,111000004,800,수색교
1000001657,219000005,111000002,800,덕은교.은평공영차고지
1000002526,229000036,111000553,360,박석고개
1000002526,229000036,111000030,360,신한은행갈현지점
1000002526,229000036,111000554,360,연신내역
1000002526,229000036,111000286,360,연신내역
1000002526,229000036,111000032,360,동명여고
1000002526,229000036,111000556,360,불광동버스터미널(입구)
1000002941,207000027,109000001,36,도봉산역
1000001657,219000005,218000134,800,서재동입구
1000001657,219000005,218000087,800,가라뫼
1000001657,219000005,218000086,800,무원고등학교
1000001657,219000005,218000085,800,행신동아파트.SK아파트
1000001657,219000005,218000084,800,행신동삼거리
1000001657,219000005,218000133,800,시립행신도서관
1000001657,219000005,218000016,800,능곡중학교
1000001657,219000005,218000205,800,능곡고등학교
1000001657,219000005,218000489,800,능곡병원
1000001657,219000005,218000234,800,토당고가밑
1000001657,219000005,218000339,800,샘터마을3단지
1000001657,219000005,218000232,800,옥빛마을16단지
1000001657,219000005,218000020,800,고양경찰서
1000001657,219000005,218000019,800,화정역.세이브존.롯데마트
1000001657,219000005,218000072,800,덕양구청
1000001657,219000005,218000071,800,단독주택단지
1000001657,219000005,218000070,800,신안아파트.명지병원.달빛마을3단지
1000001657,219000005,218000069,800,화정1동사무소.달빛마을2단지
1000001657,219000005,218000068,800,달빛마을1단지.덕양어울림누리.동부아파트
1000001657,219000005,218000067,800,성사2동사무소.신원당아파트.신원당마을입구
1000002938,207000048,207000389,12-3,미군부대앞
1000002938,207000048,207000339,12-3,양지마을
1000002938,207000048,207100168,12-3,하동촌앞
1000002938,207000048,207000024,12-3,녹양교앞
1000002938,207000048,207000438,12-3,대원차고지
1000002941,207000027,215000088,36,생골사거리
1000002941,207000027,215000087,36,동두천중앙역
1000002941,207000027,215000004,36,공설시장앞
1000003155,232000004,232000357,959,천둥고개
1000003155,232000004,232000356,959,고촌
1000003155,232000004,219000386,959,백석동
1000003155,232000004,219000385,959,백석역
1000003155,232000004,219000453,959,흰돌마을
1000003155,232000004,219000383,959,마두역
1000003155,232000004,219000382,959,우방아파트앞
1000003155,232000004,219000381,959,동아아파트
1000003155,232000004,219000380,959,쌍용아파트
1000003155,232000004,219000455,959,풍산동사무소
1000003155,232000004,219000475,959,숲속.은행마을입구
1000003155,232000004,219000466,959,불교병원사거리
1000003155,232000004,219000582,959,동국대병원
1000003155,232000004,219000584,959,식사동차고지
1000003155,232000004,219000583,959,동국대병원
1000003155,232000004,219000465,959,불교병원사거리
1000003155,232000004,219000476,959,숲속.은행마을입구
1000003155,232000004,219000456,959,풍산동사무소
1000003155,232000004,219000373,959,쌍용아파트
1000003155,232000004,219000372,959,동아아파트
1000003155,232000004,219000371,959,우방아파트.강촌8단지앞
1000003155,232000004,219000370,959,마두역
1000003155,232000004,219000452,959,호수마을
1000003155,232000004,219000454,959,알미공원
1000003155,232000004,219000368,959,백석역
1000003155,232000004,219000163,959,백석동
1000003155,232000004,232000432,959,고촌
1000003155,232000004,232000431,959,천등고개
1000003155,232000004,232000430,959,장곡
1000003155,232000004,232000429,959,선수동
1000003155,232000004,232000428,959,조리미
1000003155,232000004,232000427,959,사우삼거리
1000003155,232000004,232000426,959,김포고앞
1000003155,232000004,232000333,959,한전앞
1000003155,232000004,232000330,959,한일아파트
1000003155,232000004,232000424,959,나진교
1000003155,232000004,232000423,959,한옥마을입구
1000003155,232000004,232000422,959,고창입구
1000003155,232000004,232000421,959,지경
1000003155,232000004,232000420,959,성창아파트입구
1000003155,232000004,232000419,959,바리미
1000003155,232000004,232000418,959,누산리
1000003155,232000004,232000417,959,석모리
1000003155,232000004,232000416,959,누산삼거리
1000003155,232000004,232000415,959,수참입구
1000003155,232000004,232000414,959,한들고개
1000003155,232000004,232000413,959,백석마을
1000003155,232000004,232000454,959,도소동
1000003155,232000004,232000412,959,도사리
1000003155,232000004,232000411,959,통진문화회관앞
1000003155,232000004,232000410,959,통진중고앞
1000003155,232000004,232000409,959,잿배기입구
1000003155,232000004,232000408,959,마송(완행)
1000003155,232000004,232000407,959,통진성당
1000003155,232000004,232000406,959,현대아파트
1000003155,232000004,232000405,959,청룡사입구
1000003155,232000004,232000404,959,공병중대앞
1000003155,232000004,232000384,959,용정3리
1000003155,232000004,232000402,959,갈산2리
1000003155,232000004,232000401,959,옥천탕
1000003155,232000004,232000400,959,오리정
1000003155,232000004,232000399,959,봉골마을
1000003155,232000004,232000131,959,분진중학교
1000003155,232000004,232000089,959,조각공원입구
1000003155,232000004,232000088,959,부대앞
1000002329,219000007,219000409,1008,일산터미널
1000003321,224000011,224000011,20-1,정왕역
1000003321,224000011,224000628,20-1,이마트
1000003321,224000011,224000601,20-1,산업기술대
1000003321,224000011,224000167,20-1,파인힐
1000003321,224000011,224000235,20-1,시화유통상가
1000003321,224000011,224000234,20-1,시흥우체국.전화국.lg마트입구
1000003321,224000011,224000166,20-1,신광테크
1000003321,224000011,224000629,20-1,동양중공업
1000003321,224000011,224000630,20-1,여천종합철강
1000003321,224000011,224000631,20-1,칩트론
1000003321,224000011,224000632,20-1,아폴로산업
1000003321,224000011,224000633,20-1,합동제작소
1000003321,224000011,217000003,20-1,두성특장차건너편
1000003321,224000011,217000343,20-1,삼지금속맞은편
1000003321,224000011,217000344,20-1,한국통합물류앞
1000003321,224000011,217000431,20-1,벽산철강(주)맞은편
1000003321,224000011,217000432,20-1,필립스
1000003321,224000011,217000433,20-1,스타전자
1000001453,234000315,206000243,9001,한솔주공5단지
1000001453,234000315,206000242,9001,신화아파트앞
1000001453,234000315,206000223,9001,한진8단지.정든마을
1000001453,234000315,206000043,9001,E-마트
1000001453,234000315,206000178,9001,한국가스공사
1000001453,234000315,206000177,9001,대원사거리
1000001453,234000315,206000176,9001,신원아파트
1000001453,234000315,206000175,9001,미금초등학교
1000001453,234000315,206000174,9001,오리초등학교
1000001453,234000315,206000173,9001,그랜드빌
1000001453,234000315,206000172,9001,건영아파트
1000001453,234000315,206000171,9001,신한아파트
1000001453,234000315,206000241,9001,농수산물센타
1000001453,234000315,228001143,9001,죽전중고등학교
1000001453,234000315,228001141,9001,동성아파트앞
1000001453,234000315,228001027,9001,한신.길훈아파트
1000001453,234000315,228001026,9001,대지초등학교앞
1000001453,234000315,228001025,9001,대일초교앞
1000001453,234000315,228001207,9001,도담마을아이파크
1000001453,234000315,228001024,9001,대지산공원
1000001453,234000315,228001757,9001,한국정보사회진흥원
1000001453,234000315,228001015,9001,주공아파트앞
1000001453,234000315,228001007,9001,성현마을2단지
1000001453,234000315,228001413,9001,성현마을2단지
1000001453,234000315,228001602,9001,다솔농장
1000001453,234000315,228001182,9001,죽전차고지
1000001999,219000002,219000412,77-2,대화동종점
1000001999,219000002,219000122,77-2,양우아파트.현대파크아파트
1000001999,219000002,219000121,77-2,송포농협.송포파출소
1000001999,219000002,219000120,77-2,건설센타후문
1000001999,219000002,219000119,77-2,대화중학교.종합운동장
1000001999,219000002,219000366,77-2,대화역
1000001999,219000002,219000365,77-2,일산백병원
1000001999,219000002,219000399,77-2,주엽고등학교
1000001999,219000002,219000116,77-2,문촌마을6.7단지.쌍용기산아파트
1000001999,219000002,219000398,77-2,유화프라자
1000001999,219000002,219000308,77-2,강선초등학교
1000001999,219000002,219000192,77-2,강선마을.태영프라자
1000001999,219000002,219000131,77-2,일산경찰서
1000001999,219000002,219000356,77-2,일산동구청
1000001999,219000002,219000382,77-2,강촌마을8단지.우방아파트.뉴코아백화점
1000001999,219000002,219000331,77-2,우방아파트.강촌마을8단지
1000001999,219000002,219000330,77-2,강촌마을2단지.한신아파트
1000001999,219000002,219000354,77-2,백석우체국
1000001999,219000002,219000353,77-2,백석8블럭.일산병원
1000001999,219000002,219000329,77-2,백석전철역.시외버스터미널
1000001999,219000002,219000163,77-2,백석동
1000001999,219000002,218000012,77-2,대곡역
1000001999,219000002,218000339,77-2,샘터마을3단지
1000001999,219000002,218000127,77-2,샘터3단지앞
1000001999,219000002,218000126,77-2,행신SK뷰아파트
1000001999,219000002,218000125,77-2,무안마을단독주택단지
1000001999,219000002,218000124,77-2,동신3단지
1000001999,219000002,218000123,77-2,소만마을6단지
1000001999,219000002,218000122,77-2,소만마을9단지.부영아파트
1000001999,219000002,218000146,77-2,가라뫼
1000001999,219000002,218000145,77-2,서재동
1000001999,219000002,218000144,77-2,화도교
1000001999,219000002,218000143,77-2,화전역앞
1000001999,219000002,218000302,77-2,항공대학교입구
1000001999,219000002,218000141,77-2,화전동사무소
1000003321,224000011,217000454,20-1,기숙사단지앞
1000003321,224000011,217000455,20-1,양문교회앞
1000003321,224000011,217000221,20-1,원곡고등학교
1000003321,224000011,217000220,20-1,원곡본동사무소앞
1000003321,224000011,217000301,20-1,안산역건너편
1000003321,224000011,217000322,20-1,일성신약건너편
1000003321,224000011,217000321,20-1,위스컴건너편
1000003321,224000011,217000320,20-1,우진공업
1000003321,224000011,217000319,20-1,대일보일러(주)
1000003321,224000011,217000318,20-1,정방기계앞
1000003321,224000011,217000029,20-1,오양기공(주)
1000002941,207000027,215000024,36,구)버스터미널앞
1000002941,207000027,215000023,36,공설시장앞
1000002941,207000027,215000046,36,동두천중앙역
1000002941,207000027,215000045,36,생골사거리
1000002941,207000027,215000044,36,대원빌라
1000002941,207000027,215000043,36,현대아파트
1000002941,207000027,215000042,36,중앙중.고
1000002941,207000027,215000041,36,지행동
1000002941,207000027,215000243,36,주유소앞
1000002941,207000027,215000040,36,송내광장
1000002941,207000027,215000015,36,송내상회앞
1000002941,207000027,215000014,36,송내삼거리
1000002941,207000027,235000700,36,봉양사거리
1000002941,207000027,235000035,36,사귀부대
1000002941,207000027,235000159,36,용암리
1000002941,207000027,235000158,36,구덕정사거리
1000002941,207000027,235000157,36,양주경찰서
1000002941,207000027,235000156,36,탑동
1000002941,207000027,235000915,36,오렌지아울렛
1000002941,207000027,235000155,36,벌말
1000002941,207000027,235000154,36,롯데마트앞
1000002941,207000027,235000153,36,KBS중계소
1000002941,207000027,235000152,36,우리은행앞
1000002941,207000027,235000440,36,덕계동
1000002941,207000027,235000439,36,명성아파트
1000002941,207000027,235000438,36,샘내고개
1000002941,207000027,235000437,36,샘내
1000002941,207000027,235000436,36,수색대앞
1000002941,207000027,235000243,36,양주시청
1000002941,207000027,235000242,36,양주역
1000002941,207000027,207000025,36,비석거리
1000002526,229000036,207000261,360,안골유원지앞.안골입구
1000002526,229000036,207000139,360,동명빌라앞
1000002526,229000036,207000138,360,상직동
1000002526,229000036,235000300,360,울대고개
1000002526,229000036,235000299,360,쌍용관사
1000002526,229000036,235000298,360,원각사
1000002526,229000036,235000297,360,송추
1000002526,229000036,235000296,360,느티나무
1000002526,229000036,235000295,360,검문소
1000002526,229000036,235000294,360,부곡리우리마을아파트
1000002526,229000036,235000293,360,목장
1000002526,229000036,235000292,360,신흥유원지
1000002526,229000036,235000291,360,장흥농협앞
1000002526,229000036,235000350,360,고가
1000002526,229000036,235000349,360,일영2리(샘밀)
1000002526,229000036,235000348,360,장흥교회
1000002526,229000036,235000347,360,삼상초교앞
1000002526,229000036,235000346,360,정자동다리
1000002526,229000036,235000345,360,삼상2리(재궁동)
1000002526,229000036,235000344,360,장자원입구
1000002526,229000036,235000343,360,변전소
1000002526,229000036,235000342,360,삼하리
1000002526,229000036,235000341,360,이수광선생묘앞
1000002526,229000036,218000262,360,오금동고개
1000002526,229000036,218000260,360,효자동삼막골
1000002526,229000036,218000259,360,참절
1000002526,229000036,218000258,360,효자동사무소앞
1000002526,229000036,218000257,360,지축동
1000002526,229000036,111000067,360,지축교앞
1000002526,229000036,111000070,360,진관내동한양주택
1000002526,229000036,111000033,360,구파발삼거리
1000002941,207000027,207000304,36,녹양역
1000002941,207000027,207000024,36,녹양교앞
1000002941,207000027,207000023,36,대원여객
1000002941,207000027,207000022,36,주택앞
1000002941,207000027,207000021,36,가능역
1000002941,207000027,207000034,36,보훈지청앞
1000002941,207000027,207000033,36,경찰서앞
1000002941,207000027,207000439,36,의정부동부역(흥선지하도)
1000002941,207000027,207000154,36,의정부3동우체국앞
1000002941,207000027,207000019,36,경찰청앞
1000002941,207000027,207000207,36,한신아파트앞
1000002941,207000027,207000069,36,회룡역앞
1000002941,207000027,207000068,36,호원중학교
1000002941,207000027,207000067,36,자동차검사소앞
1000002941,207000027,207000066,36,검문소앞
1000002941,207000027,207000065,36,병무청-안말입구
1000002941,207000027,207000064,36,장수원
1000002941,207000027,207000063,36,호원초교.아이파크
1000002941,207000027,207000062,36,롯데.신도아파트앞
1000002941,207000027,207000061,36,다락원앞
1000003081,229000030,218000220,100,동산삼거리
1000003081,229000030,218000219,100,삼송주유소앞
1000003081,229000030,218000218,100,기지청앞
1000003081,229000030,218000217,100,주택앞
1000003081,229000030,218000459,100,오금동
1000003081,229000030,218000215,100,뉴코리아앞
1000003081,229000030,218000214,100,지구레코드
1000003081,229000030,218000213,100,서울시장묘문화센터
1000003081,229000030,218000212,100,대자동
1000003081,229000030,218000032,100,필리핀참전비
1000003081,229000030,218000031,100,새서울아파트
1000003081,229000030,218000030,100,관상동사무소
1000003081,229000030,218000029,100,고양외고
1000003081,229000030,218000028,100,벽제주유소
1000003081,229000030,218000027,100,두포동
1000003081,229000030,218000026,100,가장동
1000003081,229000030,218000025,100,고골
1000003081,229000030,218000024,100,고양정신병원입구
1000003081,229000030,218000023,100,내유초등학교앞
1000003081,229000030,218000022,100,희망양로원앞
1000003081,229000030,218000111,100,아랫내유동
1000003081,229000030,219000577,100,지영동
1000003081,229000030,229000472,100,그린시티동문아파트
1000003081,229000030,229000471,100,대원3리
1000003081,229000030,229000470,100,운동장
1000003081,229000030,229000469,100,대원1리
1000001453,234000315,101000023,9001,서울역.숭례문.남대문입구
1000001453,234000315,101000001,9001,중앙극장.을지로입구
1000001453,234000315,102000071,9001,한남동.단국대학교
1000000048,222000048,106000049,166-1,동부제일교회
1000000048,222000048,106000046,166-1,금란교회
1000000048,222000048,106000043,166-1,하나은행망우동지점
1000000048,222000048,106000039,166-1,망우역
1000000048,222000048,106500001,166-1,망우역.상봉터미널
1000000048,222000048,106000003,166-1,7호선상봉역
1000000048,222000048,106000005,166-1,중화동동부시장
1000000048,222000048,105000009,166-1,중량교
1000000048,222000048,105000011,166-1,회기역.서울위생병원
1000003081,229000030,229000468,100,삼거리슈퍼
1000003081,229000030,229000478,100,한라비발디
1000003081,229000030,229000489,100,한라비발디
1000003081,229000030,229000477,100,대원리입구
1000003081,229000030,229000476,100,중원포장
1000003081,229000030,229000475,100,대원운동장
1000003081,229000030,229000474,100,대원3리
1000003081,229000030,229000473,100,그린시티동문아파트
1000002526,229000036,235000283,360,느티나무
1000002526,229000036,235000282,360,송추
1000002526,229000036,235000281,360,원각사
1000002526,229000036,235000280,360,쌍용관사
1000002526,229000036,235000279,360,울대고개
1000002526,229000036,207000137,360,상직동
1000002526,229000036,207000136,360,동명빌라앞
1000002526,229000036,207000274,360,안골
1000002526,229000036,207000273,360,가능3동주민센타
1000002526,229000036,207000035,360,흥선광장
1000002526,229000036,207000199,360,가능초교앞
1000002526,229000036,207000198,360,의정부여중
1000002526,229000036,207000034,360,보훈지청앞
1000002526,229000036,207000090,360,포천로터리
1000002526,229000036,207000354,360,의정부터미널
1000002526,229000036,207000196,360,신도브래뉴아파트
1000002526,229000036,207000168,360,신도.아남아파트앞
1000002526,229000036,207000200,360,신도아파트앞
1000002526,229000036,207000030,360,명물찌개거리
1000002526,229000036,207000152,360,중앙초교앞
1000002526,229000036,207000434,360,가능역앞
1000002526,229000036,207000194,360,수정아파트
1000002526,229000036,207000193,360,가능초교앞
1000002526,229000036,207000192,360,흥선광장
1000002526,229000036,207000262,360,가능3동주민센타앞
1000002941,207000027,207000060,36,다락원
1000002941,207000027,207000059,36,롯데.신도아파트앞
1000002941,207000027,207000058,36,호원초교.아이파크앞
1000002941,207000027,207000057,36,장수원
1000002941,207000027,207000056,36,병무청안말입구
1000002941,207000027,207000055,36,검문소앞
1000002941,207000027,207000054,36,한주아파트앞
1000002941,207000027,207000306,36,호원중학교
1000002941,207000027,207000053,36,회룡역앞
1000002941,207000027,207000003,36,의정부교앞
1000002941,207000027,207000002,36,경찰청앞
1000002941,207000027,207000088,36,경의초교앞
1000002941,207000027,207000188,36,국민은행앞(시장앞)
1000002941,207000027,207000037,36,구터미널앞
1000000048,222000048,105000012,166-1,위생병원
1000000048,222000048,105000010,166-1,중량교
1000000048,222000048,106000006,166-1,동부시장
1000000048,222000048,106000004,166-1,상봉역.중랑우체국
1000000048,222000048,106000002,166-1,상봉터미널.망우역
1000000048,222000048,106000040,166-1,망우역
1000000048,222000048,106000045,166-1,망우사거리.하나은행
1000000048,222000048,106000047,166-1,금란교회
1000000048,222000048,106000048,166-1,동부제일병원
1000001471,222000014,110000056,7-3,담터고개
1000001471,222000014,110000055,7-3,삼육대학교
1000002941,207000027,207000030,36,명물찌개거리
1000002941,207000027,207000152,36,중앙초교앞
1000002941,207000027,207000029,36,가능역
1000002941,207000027,207000028,36,주택앞
1000002941,207000027,207000027,36,진웨딩홀부페
1000002941,207000027,207000026,36,녹양역
1000002941,207000027,235000246,36,남방4거리
1000002941,207000027,235000942,36,양주역
1000002941,207000027,235000244,36,양주시청
1000002941,207000027,235000445,36,수색대앞
1000002941,207000027,235000444,36,샘내
1000002941,207000027,235000442,36,신우아파트앞
1000001657,219000005,218000212,800,대자동
1000001657,219000005,218000032,800,필리핀참전비
1000001657,219000005,218000031,800,새서울아파트
1000001657,219000005,218000030,800,관산동사무서
1000001657,219000005,218000029,800,백제중학교.고양외고
1000001657,219000005,218000028,800,관산삼거리.벽제주유소
1000001657,219000005,218000027,800,두포동
1000001657,219000005,218000026,800,가장동
1000001657,219000005,218000025,800,고골
1000001657,219000005,218000024,800,고양정신병원
1000001657,219000005,218000023,800,내유초등학교
1000001657,219000005,218000022,800,윗내유동.희망양로원
1000001657,219000005,218000493,800,내유동입구
1000001657,219000005,218000466,800,신성슈퍼
1000001657,219000005,218000229,800,내유동종점
1000002329,219000007,219000238,1008,일산터미널
1000002329,219000007,219000403,1008,씨티프라자
1000002329,219000007,219000402,1008,일신건영휴먼빌
1000002329,219000007,219000401,1008,신원센스빌2차아파트
1000002329,219000007,219000134,1008,성저초등학교
1000002329,219000007,219000133,1008,농수산물센터
1000002329,219000007,219000118,1008,대진고등학교
1000002329,219000007,219000117,1008,연세프라자
1000002329,219000007,219000116,1008,문촌마을6.7단지.쌍용아파트.기산아파트
1000002329,219000007,219000398,1008,유화프라자
1000001999,219000002,219000340,77-2,대화양우아파트
1000001999,219000002,219000400,77-2,대화동종점
1000002007,219000014,219000403,77,씨티프라자
1000002007,219000014,219000402,77,일신건영휴먼빌앞
1000002007,219000014,219000401,77,신원아파트앞
1000002007,219000014,219000134,77,성저초등학교
1000002007,219000014,219000133,77,농수산물도매시장
1000002007,219000014,219000132,77,예비군훈련장
1000002007,219000014,219000343,77,대화중학교.고양종합운동장
1000002007,219000014,219000342,77,건설센타후문
1000002007,219000014,219000341,77,송포농협
1000002329,219000007,219000163,1008,백석동
1000002329,219000007,218000012,1008,대곡역
1000002329,219000007,218000020,1008,고양경찰서
1000002329,219000007,218000019,1008,화정역.세이브존.롯데마트
1000002329,219000007,218000011,1008,부영아파트.은빛마을6단지
1000002329,219000007,218000010,1008,근린공원
1000002329,219000007,218000018,1008,능곡병원
1000002329,219000007,218000009,1008,능곡고등학교
1000002329,219000007,218000017,1008,능곡중학교
1000002329,219000007,218000008,1008,능곡전화국
1000002329,219000007,218000007,1008,능곡화원
1000002329,219000007,218000006,1008,맨들
1000002329,219000007,218000211,1008,행주산성입구.행주내동
1000002329,219000007,218000210,1008,난지도하수처리장
1000002329,219000007,218000209,1008,상암주유소앞
1000002329,219000007,218000230,1008,난지도하수처리장
1000002329,219000007,218000303,1008,행주산성입구.행주내동
1000002329,219000007,218000208,1008,맨들
1000002329,219000007,218000207,1008,능곡화원
1000002329,219000007,218000206,1008,능곡전화국
1000002329,219000007,218000016,1008,능곡중학교
1000002329,219000007,218000205,1008,능곡고등학교
1000002329,219000007,218000489,1008,능곡병원
1000002329,219000007,218000204,1008,별빛마을9단지.근리공원
1000002931,207000026,207000066,133,검문소앞
1000002931,207000026,207000065,133,병무청.안말입구
1000002931,207000026,207000064,133,장수원
1000002931,207000026,207000063,133,호원초교.아이파크
1000002931,207000026,207000062,133,롯데.신도아파트앞
1000002931,207000026,207000061,133,다락원앞
1000002931,207000026,207000060,133,다락원
1000001474,234000015,123000102,1007,일신여상.잠실여고
1000001474,234000015,123000298,1007,가락시장북문
1000001495,234000033,104000081,11-1,워커힐호텔
1000001495,234000033,123000022,11-1,천호역.풍납토성
1000002931,207000026,207000359,133,의정부시청앞
1000002931,207000026,207000223,133,시청앞
1000002931,207000026,207000222,133,흥선교앞
1000002931,207000026,207000262,133,가능3동주민센터
1000002931,207000026,207000261,133,안골유원지앞
1000002931,207000026,207000435,133,경민학교
1000002931,207000026,207000259,133,미1군단앞
1000002931,207000026,207000221,133,율림주택앞
1000002931,207000026,207000220,133,의정부고앞(법원앞)
1000002931,207000026,207000158,133,녹양현대힐스테이트아파트앞
1000002931,207000026,207000157,133,현대아파트앞
1000002931,207000026,207000314,133,녹양초교
1000002931,207000026,207000312,133,녹양역
1000002931,207000026,235000246,133,남방4거리
1000002931,207000026,235000942,133,양주역
1000002931,207000026,235000237,133,양주시청
1000002931,207000026,235000912,133,남방2교
1000002931,207000026,235000548,133,의무대앞
1000002931,207000026,235000236,133,향교앞(별산대놀이전수관)
1000002931,207000026,235000235,133,유양초등학교
1000002931,207000026,235000234,133,유양1통
1000002931,207000026,235000233,133,유양공단
1000002931,207000026,235000232,133,유양공단
1000002931,207000026,235000231,133,오산삼거리
1000002931,207000026,235000230,133,무태안.대교아파트
1000002931,207000026,235000435,133,고릉말
1000002931,207000026,235000434,133,26사단
1000002931,207000026,235000433,133,방성5리
1000002931,207000026,235000557,133,능안공단
1000002931,207000026,235000432,133,능안말
1000002931,207000026,235000431,133,진웅산업
1000002931,207000026,235000430,133,봉재래미콘
1000002931,207000026,235000941,133,조양중학교
1000002931,207000026,235000376,133,가래비주유소
1000002931,207000026,235000044,133,가래비시장
1000002931,207000026,235000699,133,성우아파트
1000002931,207000026,235000151,133,희망아파트
1000002931,207000026,235000150,133,시립공원묘지
1000002931,207000026,235000149,133,석우리
1000002931,207000026,235000148,133,풀무골
1000002931,207000026,235000816,133,가납리차고지
1000001811,227000009,227000194,80,마루공원
1000001811,227000009,227000089,80,하남등기소입구
1000001811,227000009,227000088,80,정심사입구
1000001811,227000009,227000087,80,검단산입구.한국애니메이션고교
1000001811,227000009,227000038,80,신안아파트후문
1000001811,227000009,227000037,80,신안아파트정문.동천연립앞
1000001811,227000009,227000036,80,창우초등학교
1000002526,229000036,111000295,360,구파발역
1000001474,234000015,123000110,1007,송파입구.송파사거리
1000001474,234000015,123000109,1007,석촌역.석촌호수
1000002290,234000033,101000253,11-1,워커힐아파트
1000002526,229000036,111000477,360,구파발역
1000001453,234000315,102000069,9001,한남동.단국대학교
1000001474,234000015,123000093,1007,석촌역.석촌호수
1000001474,234000015,123000103,1007,송파입구.송파사거리
1000001495,234000033,101000253,11-1,워커힐아파트
1000002942,207000028,235000243,37,양주시청
1000002942,207000028,235000242,37,양주역
1000002942,207000028,207000025,37,비석거리
1000002942,207000028,207000304,37,녹양역
1000002942,207000028,207000024,37,녹양교앞
1000002942,207000028,207000023,37,대원여객
1000002942,207000028,207000022,37,주택앞
1000002942,207000028,207000021,37,가능역
1000002942,207000028,207000034,37,보훈지청앞
1000002942,207000028,207000033,37,경찰서앞
1000002942,207000028,207000439,37,의정부동부역(흥선지하도)
1000002942,207000028,207000154,37,의정부3동우체국앞
1000002942,207000028,207000019,37,경찰청앞
1000002942,207000028,207000207,37,한신아파트앞
1000002942,207000028,207000069,37,회룡역앞
1000002942,207000028,207000068,37,호원중학교앞
1000002942,207000028,207000067,37,자동차검사소앞
1000002942,207000028,207000066,37,검문소앞
1000002942,207000028,207000065,37,병무청-안말입구
1000002942,207000028,207000064,37,장수원
1000002942,207000028,207000063,37,호원초교.아이파크
1000002942,207000028,207000062,37,롯데.신도아파트앞
1000002942,207000028,235000166,37,우리은행앞
1000002942,207000028,235000165,37,KBS중계소
1000002942,207000028,235000164,37,범양아파트
1000002942,207000028,235000163,37,벌말
1000002942,207000028,235000914,37,오렌지아울렛
1000002942,207000028,235000481,37,탑동
1000002942,207000028,235000162,37,양주경찰서
1000002942,207000028,235000161,37,덕정사거리
1000002942,207000028,235000160,37,용암2리
1000002942,207000028,235000038,37,사귀부대앞
1000002942,207000028,235000701,37,봉양1통
1000002942,207000028,215000013,37,송내삼거리
1000002942,207000028,215000155,37,아차노리입구
1000002942,207000028,215000012,37,송내상회앞
1000002942,207000028,215000039,37,송내동
1000002942,207000028,215000038,37,지행동
1000002942,207000028,215000037,37,중앙중.고
1000002942,207000028,215000036,37,현대아파트
1000002942,207000028,215000035,37,대원빌라
1000002942,207000028,215000088,37,생골사거리
1000002942,207000028,215000087,37,동두천중앙역
1000002942,207000028,215000004,37,공설시장앞
1000002942,207000028,215000003,37,구)버스터미널앞
1000002942,207000028,215000002,37,서울병원사거리
1000002942,207000028,215000001,37,문화극장앞
1000002942,207000028,215000059,37,(구)동연파출소
1000002942,207000028,215000058,37,보영여중.고
1000002942,207000028,215000057,37,새마을금고앞
1000002941,207000027,235000441,36,덕계동
1000002941,207000027,235000166,36,우리은행앞
1000002941,207000027,235000165,36,KBS중계소
1000002941,207000027,235000164,36,범양아파트
1000002941,207000027,235000163,36,벌말
1000002941,207000027,235000914,36,오렌지아울렛
1000002941,207000027,235000481,36,탑동
1000002941,207000027,235000162,36,양주경찰서
1000002941,207000027,235000161,36,덕정사거리
1000002941,207000027,235000160,36,용암2리
1000002941,207000027,235000038,36,사귀부대앞
1000002941,207000027,235000701,36,봉양1통
1000002941,207000027,215000013,36,송내삼거리
1000002941,207000027,215000155,36,아차노리입구
1000002941,207000027,215000012,36,송내상회앞
1000002941,207000027,215000039,36,송내동
1000002941,207000027,215000242,36,주유소앞
1000002941,207000027,215000038,36,지행동
1000002941,207000027,215000037,36,중앙중.고
1000002941,207000027,215000036,36,현대아파트
1000002941,207000027,215000035,36,대원빌라
1000002938,207000048,207000437,12-3,대원차고지
1000002938,207000048,207000027,12-3,진웨딩홀부페앞
1000002938,207000048,207000390,12-3,녹양역
1000002938,207000048,207000430,12-3,하동촌앞
1000002938,207000048,207000432,12-3,양지마을
1000002938,207000048,207000433,12-3,미군부대앞
1000002938,207000048,207000196,12-3,신도브레뉴아파트
1000002938,207000048,207000165,12-3,벽산아파트앞
1000002938,207000048,207000087,12-3,신곡중학교앞
1000002938,207000048,207000086,12-3,은하수아파트앞
1000002938,207000048,207000085,12-3,굿모닝마트
1000002938,207000048,207000084,12-3,신곡주택앞
1000002938,207000048,207000012,12-3,서해아파트앞
1000002938,207000048,207000007,12-3,주공5단지앞
1000002938,207000048,207000280,12-3,장암주공앞
1000002938,207000048,207000282,12-3,빠꾸떼식당
1000002938,207000048,207000284,12-3,장암역입구
1000002290,234000033,106000204,11-1,신내검문소
1000002290,234000033,106000206,11-1,신내능마을
1000002290,234000033,104000081,11-1,워커힐호텔
1000002290,234000033,123000022,11-1,풍납토성
1000002290,234000033,124000030,11-1,천호사거리.천호역
1000002290,234000033,124000026,11-1,강동전철역
1000002290,234000033,124000024,11-1,길동사거리
